model-1702930591,1702930836.517,0.82,0.1433,0.72,0.1952
model-1702930591,1702930836.905,0.67,0.2077,0.71,0.1933
model-1702930591,1702930837.305,0.75,0.1764,0.72,0.1908
model-1702930591,1702930837.697,0.66,0.197,0.7,0.191
model-1702930591,1702930838.061,0.7,0.195,0.68,0.1907
model-1702930591,1702930838.409,0.69,0.1951,0.72,0.1906
model-1702930591,1702930838.76,0.71,0.1889,0.71,0.1957
model-1702930591,1702930839.111,0.77,0.1646,0.71,0.2053
model-1702930591,1702930839.475,0.8,0.1578,0.7,0.2053
model-1702930591,1702930839.87,0.76,0.1715,0.71,0.2009
model-1702930591,1702930840.225,0.81,0.1481,0.7,0.1958
model-1702930591,1702930840.585,0.75,0.1763,0.68,0.1958
model-1702930591,1702930840.937,0.84,0.1501,0.65,0.2011
model-1702930591,1702930841.29,0.72,0.1799,0.61,0.2042
model-1702930591,1702930841.64,0.77,0.1779,0.63,0.2034
model-1702930591,1702930841.987,0.76,0.1518,0.67,0.1987
model-1702930591,1702930842.343,0.67,0.2005,0.68,0.1958
model-1702930591,1702930842.725,0.77,0.164,0.71,0.2003
model-1702930591,1702930843.08,0.74,0.1587,0.7,0.2079
model-1702930591,1702930843.43,0.76,0.1602,0.7,0.2099
model-1702930591,1702930843.789,0.74,0.1779,0.7,0.2071
model-1702930591,1702930844.148,0.76,0.1715,0.71,0.2003
model-1702930591,1702930844.5,0.72,0.1927,0.72,0.1924
model-1702930591,1702930844.855,0.73,0.1908,0.74,0.1913
model-1702930591,1702930845.208,0.81,0.1484,0.75,0.1897
model-1702930591,1702930845.56,0.63,0.2318,0.72,0.1876
model-1702930591,1702930845.906,0.73,0.1611,0.71,0.1889
model-1702930591,1702930846.261,0.63,0.21,0.7,0.1906
model-1702930591,1702930846.637,0.73,0.171,0.69,0.1891
model-1702930591,1702930846.99,0.72,0.1786,0.67,0.1879
model-1702930591,1702930847.242,0.75,0.1564,0.67,0.1921
